3176
603
603
1330
1140
883
682
22
1822
1274
1286
1219
1375
1286
2740
637
1017
1006
2281
4395
4674
3612
5379
7705
525
1107
939
873
872
1219
1453
536
369
849
4596
1733
1308
2227
2337
861
2986
1958
1252
1298
1028
693
4484
939
2136
626
2013
3947
2997
3658
3489
2527
1890
1778
111
1263
480
961
726
849
939
1140
279
838
648
1062
1006
548
1196
1051
715
1476
570
961
950
1073
1163
928
615
905
234
212
1252
279
436
257
313
324
100
123
402
22
335
525
447
794
212
1342
827
671
167
1163
615
1140
1466
1772
2527
5088
3914
2672
3220
4954
4171
3690
2963
3064
2974
2898
3377
1811
973
1062
1822
0
1140
782
469
771
1096
1487
1677
0
0
939
581
335
134
391
1332
1361
0
3388
3388
357
246
167
123
67
145
157
514
1051
123
0
78
749
44
369
514
313
301
257
190
693
424
391
548
178
346
548
760
861
1934
0
704
3265
4540
3030
3030
3355
4708
6050
4540
4540
3947
2147
1934
1845
302
536
704
704
771
693
44
1299
1041
648
536
603
559
480
659
111
301
89
301
134
257
55
234
2270
2315
1722
424
503
268
89
89
100
615
1386
2102
794
894
2080
771
1565
335
111
1722
2516
3645
4674
5759
6978
7437
9797
11888
13208
13845
23083
10121
19862
22054
17502
20254
8913
9405
16442
16599
18671
15368
14608
12716
3377
15243
6209
9652
4932
5513
5536
5636
3992
8780
13254
12705
7593
14114
6676
4809
6587
26304
6278
4551
6945
10904
4932
1789
1487
4932
1263
0
3489
5826
8612
5066
5144
8153
7526
12570
7001
3769
9439
3992
7616
7034
5647
7023
6195
5357
8455
9897
6587
4495
4909
1744
3668
5737
3578
4249
4294
4865
5424
6151
7392
7549
4797
1912
2505
5793
3254
2930
4853
9204
7314
9349
11888
7359
7750
3489
8186
4082
4831
8723
7672
2851
3836
5614
3746
5055
111
626
592
156
223
268
346
178
190
190
212
246
145
223
212
234
223
223
391
67
0
0
436
156
268
437
268
55
301
178
592
178
290
391
548
0
413
156
704
615
190
872
178
78
346
167
324
514
279
212
111
234
257
0
246
436
369
2874
3847
6475
7057
11060
10054
10289
15881
12033
15903
20120
15758
17827
14226
6777
5893
6643
10009
10266
12895
8220
10378
12492
6453
8376
5167
5345
11407
9405
11586
8443
9696
10087
7851
9327
5815
7347
10568
10248
9987
6453
8589
13185
7605
6542
7258
7963
14908
13912
15568
19236
14651
5379
11184
10982
12280
9584
8052
7907
9752
20970
13588
13588
15400
20276
12157
9327
7739
9383
14237
16239
14874
17547
10613
23162
17583
18971
15109
22770
14662
8723
7124
7079
6956
4920
9797
6699
7448
17200
16686
11978
8052
7437
6352
7336
5994
6184
6028
14080
10244
9864
7795
8298
7638
9931
9036
10882
10759
15314
15802
18386
22826
11564
18375
17916
14505
30890
32556
30029
26707
17167
27702
23587
16440
9629
